"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,91.457,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,91.461,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,91.038,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,91.066,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,91.928,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,92.496,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,93.785,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,92.481,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,93.038,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,90.208,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,88.802,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,89.195,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,88.878,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,88.795,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,85.814,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,87.797,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,89.107,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,88.387,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,85.447,,
"USA","United States","CH4","Methane","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,83.743,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1990","1990","PC","Percentage","0","Units",,,30.52,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1991","1991","PC","Percentage","0","Units",,,30.849,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1992","1992","PC","Percentage","0","Units",,,30.53,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1993","1993","PC","Percentage","0","Units",,,31.235,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1994","1994","PC","Percentage","0","Units",,,31.14,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1995","1995","PC","Percentage","0","Units",,,31.061,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1996","1996","PC","Percentage","0","Units",,,31.225,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1997","1997","PC","Percentage","0","Units",,,31.957,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1998","1998","PC","Percentage","0","Units",,,33.033,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1999","1999","PC","Percentage","0","Units",,,32.973,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2000","2000","PC","Percentage","0","Units",,,33.496,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2001","2001","PC","Percentage","0","Units",,,33.454,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2002","2002","PC","Percentage","0","Units",,,33.455,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2003","2003","PC","Percentage","0","Units",,,33.6,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2004","2004","PC","Percentage","0","Units",,,33.518,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2005","2005","PC","Percentage","0","Units",,,34.346,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2006","2006","PC","Percentage","0","Units",,,33.888,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2007","2007","PC","Percentage","0","Units",,,34.309,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2008","2008","PC","Percentage","0","Units",,,34.618,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2009","2009","PC","Percentage","0","Units",,,33.776,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2010","2010","PC","Percentage","0","Units",,,34.354,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2011","2011","PC","Percentage","0","Units",,,34.029,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2012","2012","PC","Percentage","0","Units",,,33.175,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2013","2013","PC","Percentage","0","Units",,,32.644,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2014","2014","PC","Percentage","0","Units",,,32.424,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2015","2015","PC","Percentage","0","Units",,,31.204,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2016","2016","PC","Percentage","0","Units",,,30.171,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2017","2017","PC","Percentage","0","Units",,,29.071,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2018","2018","PC","Percentage","0","Units",,,28.609,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2019","2019","PC","Percentage","0","Units",,,26.932,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2020","2020","PC","Percentage","0","Units",,,26.674,,
"USA","United States","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2021","2021","PC","Percentage","0","Units",,,26.996,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,210.371,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,212.11,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,216.084,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,232.908,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,687.351,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,1258.313,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,1539.805,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,1830.46,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,1923.92,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,1877.701,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,1884.313,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,2143.442,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,2445.72,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,2629.747,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,2808.414,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,2950.351,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,3124.542,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,3286.368,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,3522.977,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,3786.158,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,4051.175,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,4313.766,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,4578.992,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,4824.934,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,5325.33,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,5708.787,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,6127.287,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,6318.976,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,6366.082,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,6307.103,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,6465.313,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1990","1990","PC","Percentage","0","Units",,,8.872,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1991","1991","PC","Percentage","0","Units",,,9.182,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1992","1992","PC","Percentage","0","Units",,,9.048,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1993","1993","PC","Percentage","0","Units",,,9,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1994","1994","PC","Percentage","0","Units",,,8.744,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1995","1995","PC","Percentage","0","Units",,,8.633,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1996","1996","PC","Percentage","0","Units",,,8.962,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1997","1997","PC","Percentage","0","Units",,,8.619,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1998","1998","PC","Percentage","0","Units",,,7.836,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1999","1999","PC","Percentage","0","Units",,,8.067,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2000","2000","PC","Percentage","0","Units",,,8.351,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2001","2001","PC","Percentage","0","Units",,,8.246,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2002","2002","PC","Percentage","0","Units",,,8.183,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2003","2003","PC","Percentage","0","Units",,,8.531,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2004","2004","PC","Percentage","0","Units",,,8.227,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2005","2005","PC","Percentage","0","Units",,,7.932,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2006","2006","PC","Percentage","0","Units",,,7.288,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2007","2007","PC","Percentage","0","Units",,,7.604,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2008","2008","PC","Percentage","0","Units",,,7.989,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2009","2009","PC","Percentage","0","Units",,,8.363,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2010","2010","PC","Percentage","0","Units",,,8.035,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2011","2011","PC","Percentage","0","Units",,,8.084,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2012","2012","PC","Percentage","0","Units",,,7.335,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2013","2013","PC","Percentage","0","Units",,,8.207,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2014","2014","PC","Percentage","0","Units",,,8.514,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2015","2015","PC","Percentage","0","Units",,,8.457,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2016","2016","PC","Percentage","0","Units",,,8.077,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2017","2017","PC","Percentage","0","Units",,,8.112,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2018","2018","PC","Percentage","0","Units",,,8.763,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2019","2019","PC","Percentage","0","Units",,,9.07,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2020","2020","PC","Percentage","0","Units",,,9.103,,
"USA","United States","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2021","2021","PC","Percentage","0","Units",,,8.73,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,99.131,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,101.238,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,104.399,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,94.468,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,95.672,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,98.363,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,96.392,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,101.555,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,102.748,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,99.294,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,90.58,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,90.556,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,96.217,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,99.404,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,104.079,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,109.206,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,107.241,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,101.809,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,106.424,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,110.006,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,114.353,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,118.835,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,126.089,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,127.15,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,129.304,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,137.662,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,142.054,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,142.101,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,148.161,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,162.282,,
"TUR","Türkiye","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,161.542,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1990","1990","PC","Percentage","0","Units",,,63.562,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1991","1991","PC","Percentage","0","Units",,,63.486,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1992","1992","PC","Percentage","0","Units",,,64.487,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1993","1993","PC","Percentage","0","Units",,,65.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1994","1994","PC","Percentage","0","Units",,,65.419,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1995","1995","PC","Percentage","0","Units",,,66.988,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1996","1996","PC","Percentage","0","Units",,,68.769,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1997","1997","PC","Percentage","0","Units",,,70.351,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1998","1998","PC","Percentage","0","Units",,,69.857,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","1999","1999","PC","Percentage","0","Units",,,69.769,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2000","2000","PC","Percentage","0","Units",,,72.276,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2001","2001","PC","Percentage","0","Units",,,71.211,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2002","2002","PC","Percentage","0","Units",,,72.108,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2003","2003","PC","Percentage","0","Units",,,72.328,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2004","2004","PC","Percentage","0","Units",,,71.973,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2005","2005","PC","Percentage","0","Units",,,72.423,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2006","2006","PC","Percentage","0","Units",,,72.768,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2007","2007","PC","Percentage","0","Units",,,74.429,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2008","2008","PC","Percentage","0","Units",,,74.218,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2009","2009","PC","Percentage","0","Units",,,74.116,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2010","2010","PC","Percentage","0","Units",,,72.187,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2011","2011","PC","Percentage","0","Units",,,72.318,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2012","2012","PC","Percentage","0","Units",,,71.765,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2013","2013","PC","Percentage","0","Units",,,70.047,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2014","2014","PC","Percentage","0","Units",,,71.103,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2015","2015","PC","Percentage","0","Units",,,72.004,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2016","2016","PC","Percentage","0","Units",,,72.189,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2017","2017","PC","Percentage","0","Units",,,72.349,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2018","2018","PC","Percentage","0","Units",,,71.382,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2019","2019","PC","Percentage","0","Units",,,71.862,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2020","2020","PC","Percentage","0","Units",,,69.957,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_P","1 - Energy (%)","2021","2021","PC","Percentage","0","Units",,,71.313,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1990","1990","PC","Percentage","0","Units",,,12.285,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1991","1991","PC","Percentage","0","Units",,,11.32,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport (%)","1992","1992","PC","Percentage","0","Units",,,11.309,,
